"AtcoCode","TiplocCode","CrsCode","StationName","StationNameLang","GridType","Easting","Northing","CreationDateTime","ModificationDateTime","RevisionNumber","Modification"
"9100FSTR","FSTR","FEN","Fenny Stratford Rail Station","","U",488245,234292,"2003-11-04T00:00:00","2010-12-20T15:37:54",2,"rev"
"9100FURZEP","FURZEP","FZP","Furze Platt Rail Station","","U",488294,182334,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100NTHCAMP","NTHCAMP","NCM","North Camp Rail Station","","U",488600,153725,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100COOKHAM","COOKHAM","COO","Cookham Rail Station","","U",488690,185060,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100MDNHEAD","MDNHEAD","MAI","Maidenhead Rail Station","","U",488725,180745,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100MHERON","MHERON","MAO","Martins Heron Rail Station","","U",488820,168370,"2005-04-21T00:00:00","2011-01-24T15:59:01",2,"rev"
"9100RUSWARP","RUSWARP","RUS","Ruswarp Rail Station","","U",489030,509180,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100CORBY","CORBY","COR","Corby Rail Station","","U",489160,288690,"2009-02-02T09:57:56","2011-08-22T17:03:04",1,"rev"
"9100SAXILBY","SAXILBY","SXY","Saxilby Rail Station","","U",489200,375300,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100ASHVALE","ASHVALE","AHV","Ash Vale Rail Station","","U",489273,153342,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100GTMSNDN","GTMSNDN","GMN","Great Missenden Rail Station","","U",489300,201319,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100SCNTHRP","SCNTHRP","SCU","Scunthorpe Rail Station","","U",489400,410800,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100BORNEND","BORNEND","BNE","Bourne End Rail Station","","U",489456,187260,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100BOWBRKH","BOWBRKH","BWB","Bow Brickhill Rail Station","","U",489604,234787,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100WTBY","WTBY","WTB","Whitby Rail Station","","U",489800,510800,"2003-11-04T00:00:00","2007-02-13T17:06:21",3,"rev"
"9100HASLEMR","HASLEMR","HSL","Haslemere Rail Station","","U",489802,132928,"2003-11-04T00:00:00","2013-06-24T18:24:34",1,"rev"
"9100ASHH","ASHH","ASH","Ash Rail Station","","U",489934,150834,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100WLNGBRO","WLNGBRO","WEL","Wellingborough Rail Station","","U",490330,268120,"2003-11-04T00:00:00","2007-02-13T17:06:21",3,"rev"
"9100LTNBZRD","LTNBZRD","LBZ","Leighton Buzzard Rail Station","","U",491091,225024,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100BAGSHOT","BAGSHOT","BAG","Bagshot Rail Station","","U",491391,163627,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100GTHM","GTHM","GRA","Grantham Rail Station","","U",491400,335200,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100TAPLOW","TAPLOW","TAP","Taplow Rail Station","","U",491580,181340,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100ASCOT","ASCOT","ACT","Ascot Rail Station","","U",492200,168300,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100CHDNGTN","CHDNGTN","CED","Cheddington Rail Station","","U",492232,218549,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100WOBURNS","WOBURNS","WOB","Woburn Sands Rail Station","","U",492458,236380,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100WANBRO","WANBRO","WAN","Wanborough Rail Station","","U",493100,150326,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100KRTNLND","KRTNLND","KTL","Kirton Lindsey Rail Station","","U",493400,399600,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100BOGNORR","BOGNORR","BOG","Bognor Regis Rail Station","","U",493415,99389,"2003-11-04T00:00:00","2007-02-13T17:06:21",5,"rev"
"9100HYKEHAM","HYKEHAM","HKM","Hykeham Rail Station","","U",493615,367350,"2003-11-04T00:00:00","2011-05-23T18:36:02",2,"rev"
"9100BROUGH","BROUGH","BUH","Brough Rail Station","","U",493870,426555,"2003-11-04T00:00:00","2011-05-23T18:36:02",3,"rev"
"9100ASPLEYG","ASPLEYG","APG","Aspley Guise Rail Station","","U",493944,236751,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100BCNSFLD","BCNSFLD","BCF","Beaconsfield Rail Station","","U",494004,191144,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100BNHAM","BNHAM","BNM","Burnham (Berks) Rail Station","","U",494008,181378,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100WITLEY","WITLEY","WTY","Witley Rail Station","","U",494850,137970,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100TRING","TRING","TRI","Tring Rail Station","","U",495087,212241,"2005-04-21T00:00:00","2006-11-24T15:29:01",2,"rev"
"9100BRKWOOD","BRKWOOD","BKO","Brookwood Rail Station","","U",495200,156954,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100SUNNGDL","SUNNGDL","SNG","Sunningdale Rail Station","","U",495206,166764,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100MLFORD","MLFORD","MLF","Milford (Surrey) Rail Station","","U",495406,141335,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100BRHM","BRHM","BAA","Barnham Rail Station","","U",495897,104367,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100AMERSHM","AMERSHM","AMR","Amersham Rail Station","","U",496379,198188,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100SEERGRN","SEERGRN","SRG","Seer Green Rail Station","","U",496500,191030,"2003-11-04T00:00:00","2010-12-20T15:37:54",3,"rev"
"9100RIDGMNT","RIDGMNT","RID","Ridgmont Rail Station","","U",496525,237375,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100WINDSEC","WINDSEC","WNC","Windsor & Eton Central Rail Station","","U",496590,176950,"2005-04-21T00:00:00","2007-02-13T17:06:21",3,"rev"
"9100GDLMING","GDLMING","GOD","Godalming Rail Station","","U",496622,143946,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100WSORAER","WSORAER","WNR","Windsor & Eton Riverside Rail Station","","U",496852,177220,"2005-04-21T00:00:00","2008-01-04T17:38:19",4,"rev"
"9100LINCLNC","LINCLNC","LCN","Lincoln Central Rail Station","","U",497571,370888,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100FRNCMB","FRNCMB","FNC","Farncombe Rail Station","","U",497600,145140,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100SLOUGH","SLOUGH","SLO","Slough Rail Station","","U",497839,180157,"2005-04-21T00:00:00","2007-02-13T17:06:21",3,"rev"
"9100LNGCROS","LNGCROS","LNG","Longcross Rail Station","","U",497897,166062,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100ANCASTR","ANCASTR","ANC","Ancaster Rail Station","","U",498400,344375,"2003-11-04T00:00:00","2011-05-23T18:36:02",2,"rev"
"9100FERRIBY","FERRIBY","FRY","Ferriby Rail Station","","U",498570,425560,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100DATCHET","DATCHET","DAT","Datchet Rail Station","","U",498740,176970,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100LDLNGTN","LDLNGTN","LID","Lidlington Rail Station","","U",498936,239106,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100WRPLSDN","WRPLSDN","WPL","Worplesdon Rail Station","","U",498938,155385,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100GUILDFD","GUILDFD","GLD","Guildford Rail Station","","U",499200,149600,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100BERKHMD","BERKHMD","BKM","Berkhamsted Rail Station","","U",499336,208139,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100CHLFNAL","CHLFNAL","CFO","Chalfont & Latimer Rail Station","","U",499647,197573,"2005-04-21T00:00:00","2014-04-15T18:24:34",1,"rev"
"9100VRGNWTR","VRGNWTR","VIR","Virginia Water Rail Station","","U",500115,167955,"2005-04-21T00:00:00","2011-03-24T17:35:58",2,"rev"
"9100SUNYMDS","SUNYMDS","SNY","Sunnymeads Rail Station","","U",500160,175575,"2005-04-21T00:00:00","2011-01-24T15:59:01",2,"rev"
"9100GERRDSX","GERRDSX","GER","Gerrards Cross Rail Station","","U",500184,188785,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100SHALFD","SHALFD","SFR","Shalford (Surrey) Rail Station","","U",500200,147100,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100FORD","FORD","FOD","Ford Rail Station","","U",500215,104280,"2003-11-04T00:00:00","2011-08-22T17:03:04",2,"rev"
"9100LRDGFD","LRDGFD","LRD","London Road (Guildford) Rail Station","","U",500264,150030,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100BRGG","BRGG","BGG","Brigg Rail Station","","U",500400,406900,"2003-11-04T00:00:00","2007-02-05T15:41:10",3,"rev"
"9100WOKING","WOKING","WOK","Woking Rail Station","","U",500660,158695,"2005-04-21T00:00:00","2007-02-13T17:06:21",3,"rev"
"9100MLBRKB","MLBRKB","MLB","Millbrook (Beds) Rail Station","","U",500707,240510,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100EGHAM","EGHAM","EGH","Egham Rail Station","","U",501143,171073,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100LANGLEY","LANGLEY","LNY","Langley (Berks) Rail Station","","U",501300,179800,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100WRYSBRY","WRYSBRY","WRY","Wraysbury Rail Station","","U",501400,174200,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100STWRTBY","STWRTBY","SWR","Stewartby Rail Station","","U",501496,242222,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100ARUNDEL","ARUNDEL","ARU","Arundel Rail Station","","U",502444,106417,"2003-11-04T00:00:00","2007-02-13T17:06:21",4,"rev"
"9100LTLHMPT","LTLHMPT","LIT","Littlehampton Rail Station","","U",502540,102180,"2005-04-21T00:00:00","2007-02-13T17:06:21",3,"rev"
"9100KMPSTNH","KMPSTNH","KMH","Kempston Hardwick Rail Station","","U",502593,244819,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100CHRW","CHRW","CLW","Chorleywood Rail Station","","U",502597,196090,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100AMLY","AMLY","AMY","Amberley Rail Station","","U",502632,111812,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100DRIFILD","DRIFILD","DRF","Driffield Rail Station","","U",502700,457300,"2003-11-04T00:00:00","2006-09-18T18:24:34",2,"rev"
"9100DENHMGC","DENHMGC","DGC","Denham Golf Club Rail Station","","U",502800,187900,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100HTNCRNS","HTNCRNS","HUT","Hutton Cranswick Rail Station","","U",502865,452220,"2003-11-04T00:00:00","2011-05-23T18:36:02",2,"rev"
"9100BRTHMBR","BRTHMBR","BAU","Barton-on-Humber Rail Station","","U",502888,422510,"2003-11-04T00:00:00","2011-05-23T18:36:02",2,"rev"
"9100HESSLE","HESSLE","HES","Hessle Rail Station","","U",502925,425685,"2003-11-04T00:00:00","2011-05-23T18:36:02",4,"rev"
"9100STAMFD","STAMFD","SMD","Stamford Rail Station","","U",502925,306650,"2003-11-04T00:00:00","2011-05-23T18:36:02",4,"rev"
"9100CHLWTH","CHLWTH","CHL","Chilworth Rail Station","","U",503130,147257,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100SEAMER","SEAMER","SEM","Seamer Rail Station","","U",503260,483940,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100FLITWCK","FLITWCK","FLT","Flitwick Rail Station","","U",503390,234980,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100HRLG","HRLG","HLN","Harlington (Beds) Rail Station","","U",503456,230355,"2003-11-04T00:00:00","2006-11-24T15:29:01",2,"rev"
"9100ARRAM","ARRAM","ARR","Arram Rail Station","","U",503520,444275,"2003-11-04T00:00:00","2011-05-23T18:36:02",2,"rev"
"9100RAUCEBY","RAUCEBY","RAU","Rauceby Rail Station","","U",503710,344210,"2005-03-18T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100IVER","IVER","IVR","Iver Rail Station","","U",503730,179898,"2005-04-21T00:00:00","2006-11-24T15:29:01",2,"rev"
"9100CHTSEY","CHTSEY","CHY","Chertsey Rail Station","","U",503825,166390,"2003-11-04T00:00:00","2011-02-07T18:49:18",2,"rev"
"9100BEVERLY","BEVERLY","BEV","Beverley Rail Station","","U",503860,439600,"2003-11-04T00:00:00","2011-05-23T18:36:02",3,"rev"
"9100SCARBRO","SCARBRO","SCA","Scarborough Rail Station","","U",503900,488300,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100STAINES","STAINES","SNS","Staines Rail Station","","U",504150,171446,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100BEDFDM","BEDFDM","BDM","Bedford Rail Station","","U",504167,249744,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100WBYFLET","WBYFLET","WBY","West Byfleet Rail Station","","U",504200,161075,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100DENHAM","DENHAM","DNM","Denham Rail Station","","U",504214,187733,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100PULBRO","PULBRO","PUL","Pulborough Rail Station","","U",504285,118595,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100HEMLHMP","HEMLHMP","HML","Hemel Hempstead Rail Station","","U",504300,205925,"2005-04-21T00:00:00","2007-02-13T17:06:21",3,"rev"
"9100CLANDON","CLANDON","CLA","Clandon Rail Station","","U",504560,152714,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100HTRWTM5","HTRWTM5","HWV","Heathrow Terminal 5 Rail Station","","U",504938,175645,"2008-01-04T17:35:56","2008-02-19T07:58:07",1,"rev"
"9100BESJOHN","BESJOHN","BSJ","Bedford St Johns Rail Station","","U",505000,249015,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100HTRBUS5","HTRBUS5","HWX","Heathrow Airport Terminal 5","","U",505020,175780,"2008-05-20T09:53:38","2014-02-11T17:53:09",1,"rev"
"9100CTTGHM","CTTGHM","CGM","Cottingham Rail Station","","U",505100,432880,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100BNTBY","BNTBY","BTB","Barnetby Rail Station","","U",505400,409900,"2003-11-04T00:00:00","2011-05-23T18:36:02",2,"rev"
"9100ADLESTN","ADLESTN","ASN","Addlestone Rail Station","","U",505587,164866,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100RCKMNSW","RCKMNSW","RIC","Rickmansworth Rail Station","","U",505745,194597,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100BYFLANH","BYFLANH","BFN","Byfleet & New Haw Rail Station","","U",505854,162285,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100NAFERTN","NAFERTN","NFN","Nafferton Rail Station","","U",505860,458450,"2003-11-04T00:00:00","2011-05-23T18:36:02",2,"rev"
"9100WDRYTON","WDRYTON","WDT","West Drayton Rail Station","","U",506120,180120,"2005-04-25T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100LEAGRVE","LEAGRVE","LEA","Leagrave Rail Station","","U",506145,224080,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100BARWHVN","BARWHVN","BAV","Barrow Haven Rail Station","","U",506200,423530,"2003-11-04T00:00:00","2011-05-23T18:36:02",2,"rev"
"9100APSLEY","APSLEY","APS","Apsley Rail Station","","U",506245,204874,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100ANGMRNG","ANGMRNG","ANG","Angmering Rail Station","","U",506513,102979,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100ASFDMSX","ASFDMSX","AFS","Ashford (Surrey) Rail Station","","U",506580,171947,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100SLEFD","SLEFD","SLR","Sleaford Rail Station","","U",506790,345420,"2003-11-04T00:00:00","2007-02-13T17:06:21",3,"rev"
"9100HTRWAPT","HTRWAPT","LHR","Heathrow Terminals 1-3 Rail Station","","U",507453,175848,"2003-11-04T00:00:00","2009-11-30T15:23:45",4,"rev"
"9100WEYBDGB","WEYBDGB","WYB","Weybridge Rail Station","","U",507473,163651,"2005-04-21T00:00:00","2007-11-07T16:19:14",1,"rev"
"9100WEYBDGE","WEYBDGE","WYB","Weybridge Rail Station","","U",507474,163651,"2005-04-21T00:00:00","2007-11-14T16:33:08",2,"rev"
"9100HTRWCBS","HTRWCBS","HTR","Heathrow Airport Central Bus Stn (Rail-Air)","","U",507525,175815,"2008-01-28T09:39:16","2008-01-30T17:01:48",1,"rev"
"9100MTHRNGH","MTHRNGH","MGM","Metheringham Rail Station","","U",507700,361400,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100HTRWTE4","HTRWTE4","HWF","Heathrow Terminal 4 (Rail-Air)","","U",507993,174516,"2005-12-15T00:00:00","2008-01-28T09:39:31",3,"rev"
"9100KLGL","KLGL","KGL","Kings Langley Rail Station","","U",508000,202000,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100HTRWTM4","HTRWTM4","HAF","Heathrow Terminal 4 Rail Station","","U",508100,174400,"2003-11-04T00:00:00","2007-11-27T15:32:20",3,"rev"
"9100SHEPRTN","SHEPRTN","SHP","Shepperton Rail Station","","U",508153,167563,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100NHOL","NHOL","NHL","New Holland Rail Station","","U",508350,424080,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100WRUISLP","WRUISLP","WRU","West Ruislip Rail Station","","U",508370,186810,"2005-04-25T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100RSKNGTN","RSKNGTN","RKT","Ruskington Rail Station","","U",508660,350580,"2005-04-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100BILSHST","BILSHST","BIG","Billingshurst Rail Station","","U",508803,125123,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100GOMSHAL","GOMSHAL","GOM","Gomshall Rail Station","","U",508915,147842,"2003-11-04T00:00:00","2011-02-07T18:49:18",2,"rev"
"9100HULL","HULL","HUL","Hull Rail Station","","U",509200,428800,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100UHALIFD","UHALIFD","UPH","Upper Halliford Rail Station","","U",509219,169395,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100HRSLEY","HRSLEY","HSY","Horsley Rail Station","","U",509223,154518,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100LUTON","LUTON","LUT","Luton Rail Station","","U",509259,221604,"2003-11-04T00:00:00","2006-11-24T15:29:01",2,"rev"
"9100HAYESAH","HAYESAH","HAY","Hayes & Harlington Rail Station","","U",509714,179422,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100GOXHILL","GOXHILL","GOX","Goxhill Rail Station","","U",509940,421310,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100HUNMNBY","HUNMNBY","HUB","Hunmanby Rail Station","","U",510115,476660,"2003-11-04T00:00:00","2011-11-03T16:09:31",2,"rev"
"9100SUNBURY","SUNBURY","SUU","Sunbury Rail Station","","U",510119,169998,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100EFNGHMJ","EFNGHMJ","EFF","Effingham Junction Rail Station","","U",510271,155892,"2003-11-04T00:00:00","2006-11-24T15:29:01",2,"rev"
"9100WONT","WONT","WAL","Walton-on-Thames Rail Station","","U",510447,164956,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100GORNGBS","GORNGBS","GBS","Goring-by-Sea Rail Station","","U",510477,103189,"2005-04-21T00:00:00","2007-02-13T17:06:21",3,"rev"
"9100LUTOAPY","LUTOAPY","LTN","Luton Airport Parkway Rail Station","","U",510533,220534,"2003-11-04T00:00:00","2009-09-03T15:43:26",2,"rev"
"9100FELTHAM","FELTHAM","FEL","Feltham Rail Station","","U",510600,173300,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100KMPTNPK","KMPTNPK","KMP","Kempton Park Rail Station","","U",510671,170307,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100MKTR","MKTR","MKR","Market Rasen Rail Station","","U",510715,388740,"2003-11-04T00:00:00","2011-05-23T18:36:02",2,"rev"
"9100THABBEY","THABBEY","TNA","Thornton Abbey Rail Station","","U",510930,418840,"2003-11-04T00:00:00","2011-05-23T18:36:02",2,"rev"
"9100WATFJDC","WATFJDC","WFJ","Watford Junction Rail Station","","U",511000,197300,"2003-11-04T00:00:00","2008-04-07T11:00:14",2,"rev"
"9100WATFDJ","WATFDJ","WFJ","Watford Junction Rail Station","","U",511040,197343,"2003-11-04T00:00:00","2006-11-24T15:29:01",2,"rev"
"9100SRUISLP","SRUISLP","SRU","South Ruislip Rail Station","","U",511070,185440,"2005-04-25T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100WATFDHS","WATFDHS","WFH","Watford High Street Rail Station","","U",511359,196098,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100FILEY","FILEY","FIL","Filey Rail Station","","U",511370,480690,"2003-11-04T00:00:00","2007-02-13T17:06:21",3,"rev"
"9100WATFDN","WATFDN","WFN","Watford North Rail Station","","U",511426,198664,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100BUSHYDC","BUSHYDC","BSH","Bushey Rail Station","","U",511818,195340,"2005-04-21T00:00:00","2007-11-14T16:22:44",2,"rev"
"9100CRPNDPK","CRPNDPK","CPK","Carpenders Park Rail Station","","U",511818,193404,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100BUSHEY","BUSHEY","BSH","Bushey Rail Station","","U",511858,195322,"2005-04-21T00:00:00","2008-01-04T17:37:15",2,"rev"
"9100GRSTH","GRSTH","GSN","Garston (Herts) Rail Station","","U",511965,199890,"2005-04-21T00:00:00","2011-02-07T18:49:18",2,"rev"
"9100DRNGTOS","DRNGTOS","DUR","Durrington-on-Sea Rail Station","","U",512000,103200,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100HERSHAM","HERSHAM","HER","Hersham Rail Station","","U",512155,165425,"2005-04-21T00:00:00","2011-03-24T17:35:58",2,"rev"
"9100CBHMSDA","CBHMSDA","CSD","Cobham & Stoke d'Abernon Rail Station","","U",512341,158897,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100ULCEBY","ULCEBY","ULC","Ulceby Rail Station","","U",512490,414970,"2003-11-04T00:00:00","2011-05-23T18:36:02",2,"rev"
"9100STHALL","STHALL","STL","Southall Rail Station","","U",512627,179804,"2003-11-04T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100BOOKHAM","BOOKHAM","BKA","Bookham Rail Station","","U",512784,155640,"2005-04-21T00:00:00","2006-09-18T18:24:34",1,"rev"
"9100HTCHEND","HTCHEND","HTE","Hatch End Rail Station","","U",513065,191325,"2003-11-04T00:00:00","2010-05-14T17:37:23",2,"rev"
"9100HAMPTON","HAMPTON","HMP","Hampton (London) Rail Station","","U",513300,169803,"2003-11-04T00:00:00","2010-05-14T17:37:23",2,"rev"
